t,x1,y1,z1,x2,y2,z2,dx,dy,dz,cal_x,cal_y,cal_z
1759751900.270508,-1343.84,-1590.25,2215.99,-37.26,62.5,38.48,-1306.58,-1527.75,2254.47,-6359.318000000001,326.6254999999992,2077.2654999999995
1759751900.3311882,-1373.89,-1591.45,2201.96,-37.26,62.5,37.51,-1336.63,-1528.95,2239.4700000000003,-6389.368000000001,325.42549999999915,2062.2655
1759751900.3908913,-1396.72,-1595.05,2187.92,-38.46,62.5,39.2,-1358.26,-1532.55,2227.12,-6410.998000000001,321.82549999999924,2049.9154999999996
1759751900.5109193,-1412.35,-1597.46,2179.69,-37.26,63.71,36.54,-1375.09,-1533.75,2216.23,-6427.828000000001,320.6254999999992,2039.0255
1759751900.571431,-1423.17,-1597.46,2172.19,-37.26,62.5,37.27,-1385.91,-1534.96,2209.46,-6438.648000000001,319.41549999999916,2032.2555
1759751900.6310718,-1431.58,-1597.46,2168.32,-37.26,62.5,37.03,-1394.32,-1534.96,2205.3500000000004,-6447.058000000001,319.41549999999916,2028.1455000000003
1759751900.690524,-1437.59,-1598.66,2162.75,-36.06,62.5,37.03,-1401.53,-1536.16,2199.78,-6454.268000000001,318.2154999999991,2022.5755000000001
1759751900.8103936,-1443.6,-1599.86,2161.79,-37.26,63.71,36.06,-1406.34,-1536.1499999999999,2197.85,-6459.078000000001,318.22549999999933,2020.6454999999999
1759751900.8715134,-1446.01,-1599.86,2153.07,-36.06,63.71,38.96,-1409.95,-1536.1499999999999,2192.03,-6462.688000000001,318.22549999999933,2014.8255000000001
1759751900.9307272,-1449.61,-1599.86,2156.95,-36.06,63.71,37.51,-1413.55,-1536.1499999999999,2194.46,-6466.288000000001,318.22549999999933,2017.2555
1759751901.0513299,-1452.02,-1601.06,2148.23,-36.06,62.5,38.96,-1415.96,-1538.56,2187.19,-6468.698000000001,315.81549999999925,2009.9855
1759751901.1116529,-1452.02,-1601.06,2150.9,-37.26,62.5,37.99,-1414.76,-1538.56,2188.89,-6467.498000000001,315.81549999999925,2011.6854999999998
1759751901.1718068,-1452.02,-1599.86,2147.75,-38.46,62.5,37.99,-1413.56,-1537.36,2185.74,-6466.298000000001,317.0154999999993,2008.5354999999997
1759751901.23087,-1453.22,-1601.06,2150.9,-37.26,61.3,37.75,-1415.96,-1539.76,2188.65,-6468.698000000001,314.6154999999992,2011.4455
1759751901.351523,-1453.22,-1601.06,2148.23,-37.26,62.5,38.48,-1415.96,-1538.56,2186.71,-6468.698000000001,315.81549999999925,2009.5055
1759751901.4713633,-1453.22,-1601.06,2145.09,-36.06,62.5,37.51,-1417.16,-1538.56,2182.6000000000004,-6469.898000000001,315.81549999999925,2005.3955000000003
1759751901.473364,-1453.22,-1602.27,2146.54,-37.26,61.3,37.03,-1415.96,-1540.97,2183.57,-6468.698000000001,313.40549999999917,2006.3655
1759751901.6504056,-1453.22,-1601.06,2145.09,-37.26,62.5,36.78,-1415.96,-1538.56,2181.8700000000003,-6468.698000000001,315.81549999999925,2004.6655000000003
1759751901.6524043,-1449.61,-1601.06,2150.9,-37.26,62.5,37.03,-1412.35,-1538.56,2187.9300000000003,-6465.088000000002,315.81549999999925,2010.7255000000002
1759751901.7115362,-1449.61,-1601.06,2146.54,-37.26,62.5,37.99,-1412.35,-1538.56,2184.5299999999997,-6465.088000000002,315.81549999999925,2007.3254999999997
1759751901.7711809,-1448.41,-1601.06,2151.62,-37.26,61.3,36.54,-1411.15,-1539.76,2188.16,-6463.888000000001,314.6154999999992,2010.9554999999998
1759751901.8912919,-1447.21,-1601.06,2147.27,-37.26,62.5,38.72,-1409.95,-1538.56,2185.99,-6462.688000000001,315.81549999999925,2008.7854999999997
1759751902.011001,-1446.01,-1601.06,2147.27,-37.26,62.5,36.54,-1408.75,-1538.56,2183.81,-6461.488000000001,315.81549999999925,2006.6055
1759751902.0119183,-1443.6,-1599.86,2136.13,-37.26,62.5,37.27,-1406.34,-1537.36,2173.4,-6459.078000000001,317.0154999999993,1996.1955
1759751902.131393,-1441.2,-1601.06,2143.88,-36.06,62.5,36.54,-1405.14,-1538.56,2180.42,-6457.8780000000015,315.81549999999925,2003.2155
1759751902.192353,-1441.2,-1599.86,2145.09,-37.26,63.71,39.45,-1403.94,-1536.1499999999999,2184.54,-6456.678000000002,318.22549999999933,2007.3355
1759751902.2514925,-1438.79,-1599.86,2145.33,-37.26,61.3,37.75,-1401.53,-1538.56,2183.08,-6454.268000000001,315.81549999999925,2005.8754999999999
1759751902.3115222,-1437.59,-1601.06,2147.27,-37.26,62.5,37.51,-1400.33,-1538.56,2184.78,-6453.068000000001,315.81549999999925,2007.5755000000001
1759751902.4319072,-1437.59,-1599.86,2143.39,-36.06,62.5,36.78,-1401.53,-1537.36,2180.17,-6454.268000000001,317.0154999999993,2002.9655
1759751902.4906278,-1432.78,-1598.66,2145.81,-37.26,63.71,38.72,-1395.52,-1534.95,2184.5299999999997,-6448.258000000002,319.42549999999915,2007.3254999999997
1759751902.5521834,-1432.78,-1598.66,2141.22,-37.26,63.71,37.27,-1395.52,-1534.95,2178.49,-6448.258000000002,319.42549999999915,2001.2854999999997
1759751902.671718,-1429.18,-1599.86,2144.12,-36.06,62.5,37.99,-1393.1200000000001,-1537.36,2182.1099999999997,-6445.858000000001,317.0154999999993,2004.9054999999996
1759751902.7313695,-1427.98,-1598.66,2142.67,-37.26,61.3,38.72,-1390.72,-1537.3600000000001,2181.39,-6443.458000000001,317.01549999999907,2004.1854999999998
1759751902.791219,-1425.57,-1597.46,2145.57,-37.26,62.5,37.03,-1388.31,-1534.96,2182.6000000000004,-6441.048000000001,319.41549999999916,2005.3955000000003
1759751902.852077,-1424.37,-1598.66,2145.09,-37.26,62.5,36.78,-1387.11,-1536.16,2181.8700000000003,-6439.848000000001,318.2154999999991,2004.6655000000003
1759751902.9707456,-1421.97,-1598.66,2136.13,-36.06,62.5,36.78,-1385.91,-1536.16,2172.9100000000003,-6438.648000000001,318.2154999999991,1995.7055000000003
1759751903.032245,-1419.56,-1597.46,2145.57,-37.26,62.5,36.54,-1382.3,-1534.96,2182.11,-6435.038000000001,319.41549999999916,2004.9055
1759751903.1516962,-1418.36,-1597.46,2143.15,-37.26,62.5,37.75,-1381.1,-1534.96,2180.9,-6433.838000000002,319.41549999999916,2003.6955
1759751903.1532006,-1415.96,-1597.46,2143.15,-37.26,62.5,37.99,-1378.7,-1534.96,2181.14,-6431.438000000001,319.41549999999916,2003.9354999999998
1759751903.330526,-1414.75,-1598.66,2144.12,-37.26,61.3,37.51,-1377.49,-1537.3600000000001,2181.63,-6430.228000000001,317.01549999999907,2004.4255
1759751903.332532,-1412.35,-1597.46,2149.93,-38.46,62.5,37.51,-1373.8899999999999,-1534.96,2187.44,-6426.628000000001,319.41549999999916,2010.2355
1759751903.3921173,-1409.95,-1597.46,2150.65,-37.26,61.3,37.03,-1372.69,-1536.16,2187.6800000000003,-6425.428000000002,318.2154999999991,2010.4755000000002
1759751903.510717,-1408.74,-1598.66,2150.41,-37.26,62.5,36.54,-1371.48,-1536.16,2186.95,-6424.218000000001,318.2154999999991,2009.7454999999998
1759751903.5719368,-1406.34,-1596.26,2152.11,-37.26,61.3,38.96,-1369.08,-1534.96,2191.07,-6421.818000000001,319.41549999999916,2013.8655
1759751903.6316493,-1406.34,-1597.46,2148.48,-36.06,62.5,39.45,-1370.28,-1534.96,2187.93,-6423.018000000001,319.41549999999916,2010.7254999999998
1759751903.692363,-1402.73,-1597.46,2153.8,-37.26,63.71,38.48,-1365.47,-1533.75,2192.28,-6418.208000000001,320.6254999999992,2015.0755000000001
1759751903.8117228,-1400.33,-1596.26,2149.93,-37.26,62.5,37.51,-1363.07,-1533.76,2187.44,-6415.808000000001,320.6154999999992,2010.2355
1759751903.8706136,-1399.13,-1596.26,2148.96,-37.26,62.5,38.48,-1361.8700000000001,-1533.76,2187.44,-6414.608000000001,320.6154999999992,2010.2355
1759751903.9307318,-1396.72,-1593.85,2151.38,-36.06,62.5,36.3,-1360.66,-1531.35,2187.6800000000003,-6413.398000000001,323.0254999999993,2010.4755000000002
1759751904.051462,-1395.52,-1596.26,2153.07,-37.26,62.5,37.75,-1358.26,-1533.76,2190.82,-6410.998000000001,320.6154999999992,2013.6155
1759751904.1122422,-1394.32,-1595.05,2152.59,-37.26,63.71,38.48,-1357.06,-1531.34,2191.07,-6409.798000000001,323.0354999999993,2013.8655
1759751904.1705716,-1393.12,-1595.05,2149.69,-37.26,63.71,38.48,-1355.86,-1531.34,2188.17,-6408.598000000001,323.0354999999993,2010.9655
1759751904.2309027,-1390.71,-1595.05,2154.04,-36.06,62.5,38.96,-1354.65,-1532.55,2193.0,-6407.388000000001,321.82549999999924,2015.7955
1759751904.3504944,-1388.31,-1595.05,2153.32,-37.26,63.71,36.78,-1351.05,-1531.34,2190.1000000000004,-6403.788000000001,323.0354999999993,2012.8955000000003
1759751904.4707477,-1387.11,-1595.05,2154.04,-37.26,62.5,37.51,-1349.85,-1532.55,2191.55,-6402.588000000002,321.82549999999924,2014.3455000000001
1759751904.4717479,-1384.7,-1593.85,2152.11,-36.06,62.5,38.48,-1348.64,-1531.35,2190.59,-6401.3780000000015,323.0254999999993,2013.3855
1759751904.5906394,-1383.5,-1595.05,2155.01,-37.26,63.71,35.33,-1346.24,-1531.34,2190.34,-6398.978000000001,323.0354999999993,2013.1355
1759751904.7111766,-1382.3,-1595.05,2160.82,-37.26,62.5,38.96,-1345.04,-1532.55,2199.78,-6397.778000000001,321.82549999999924,2022.5755000000001
1759751904.7121766,-1379.9,-1593.85,2162.03,-37.26,62.5,37.03,-1342.64,-1531.35,2199.0600000000004,-6395.3780000000015,323.0254999999993,2021.8555000000003
1759751904.77137,-1378.69,-1593.85,2159.37,-37.26,62.5,36.3,-1341.43,-1531.35,2195.67,-6394.1680000000015,323.0254999999993,2018.4655
1759751904.8917937,-1377.49,-1592.65,2156.7,-37.26,61.3,38.24,-1340.23,-1531.3500000000001,2194.9399999999996,-6392.968000000001,323.02549999999906,2017.7354999999995
1759751904.952084,-1375.09,-1592.65,2158.64,-37.26,62.5,35.82,-1337.83,-1530.15,2194.46,-6390.568000000001,324.2254999999991,2017.2555
1759751905.010847,-1290.95,-1627.51,2162.03,-37.26,63.71,37.27,-1253.69,-1563.8,2199.3,-6306.428000000002,290.57549999999924,2022.0955000000001
1759751905.1311326,-1357.06,-1607.07,2161.06,-38.46,62.5,37.99,-1318.6,-1544.57,2199.0499999999997,-6371.338000000002,309.80549999999926,2021.8454999999997
1759751905.1910226,-1283.74,-1621.5,2189.13,-37.26,62.5,37.99,-1246.48,-1559.0,2227.12,-6299.218000000001,295.3754999999992,2049.9154999999996
1759751905.2511857,-781.3,-1700.83,2347.64,-37.26,63.71,36.06,-744.04,-1637.12,2383.7,-5796.778000000001,217.2554999999993,2206.4954999999995
1759751905.312008,-287.28,-1703.23,2463.8,-37.26,63.71,37.75,-250.01999999999998,-1639.52,2501.55,-5302.758000000002,214.8554999999992,2324.3455
1759751905.4315517,381.03,-1615.49,2535.19,-38.46,63.71,38.48,419.48999999999995,-1551.78,2573.67,-4633.248000000001,302.5954999999992,2396.4655
1759751905.4918098,644.27,-1727.27,2523.33,-37.26,62.5,37.51,681.53,-1664.77,2560.84,-4371.208000000001,189.6054999999992,2383.6355
1759751905.5514486,151.45,-1650.35,2547.05,-38.46,62.5,37.99,189.91,-1587.85,2585.04,-4862.828000000001,266.5254999999993,2407.8354999999997
1759751905.6717446,119.0,-1634.72,2542.94,-37.26,62.5,37.27,156.26,-1572.22,2580.21,-4896.478000000001,282.15549999999917,2403.0054999999998
1759751905.791575,64.91,-1621.5,2543.18,-37.26,62.5,37.75,102.16999999999999,-1559.0,2580.93,-4950.568000000001,295.3754999999992,2403.7254999999996
1759751905.793578,22.84,-1613.08,2542.45,-37.26,62.5,37.27,60.099999999999994,-1550.58,2579.72,-4992.638000000001,303.79549999999927,2402.5154999999995
1759751905.851629,-10.82,-1605.87,2535.68,-38.46,61.3,37.75,27.64,-1544.57,2573.43,-5025.098000000001,309.80549999999926,2396.2254999999996
1759751905.9713886,-42.07,-1602.27,2526.24,-38.46,62.5,36.3,-3.6099999999999994,-1539.77,2562.54,-5056.348000000001,314.6054999999992,2385.3354999999997
1759751906.0316358,-66.11,-1598.66,2533.01,-37.26,62.5,37.75,-28.85,-1536.16,2570.76,-5081.588000000002,318.2154999999991,2393.5555
1759751906.0918577,-86.54,-1593.85,2529.87,-37.26,63.71,35.82,-49.28000000000001,-1530.1399999999999,2565.69,-5102.018000000001,324.2354999999993,2388.4855
1759751906.2119348,-104.57,-1593.85,2531.32,-36.06,62.5,37.51,-68.50999999999999,-1531.35,2568.8300000000004,-5121.248000000001,323.0254999999993,2391.6255
1759751906.2716446,-121.4,-1590.25,2529.38,-38.46,62.5,37.99,-82.94,-1527.75,2567.37,-5135.678000000001,326.6254999999992,2390.1654999999996
1759751906.3321056,-135.83,-1586.64,2525.03,-38.46,62.5,38.24,-97.37,-1524.14,2563.27,-5150.108000000001,330.2354999999991,2386.0654999999997
1759751906.3922105,-147.85,-1585.44,2526.0,-38.46,62.5,37.03,-109.38999999999999,-1522.94,2563.03,-5162.1280000000015,331.43549999999914,2385.8255
1759751906.5706203,-162.27,-1581.83,2522.85,-37.26,62.5,36.3,-125.01000000000002,-1519.33,2559.15,-5177.748000000001,335.04549999999927,2381.9455
1759751906.5726264,-173.09,-1580.63,2521.4,-36.06,61.3,38.24,-137.03,-1519.3300000000002,2559.64,-5189.768000000001,335.04549999999904,2382.4354999999996
1759751906.6316273,-182.7,-1579.43,2519.7,-38.46,62.5,37.75,-144.23999999999998,-1516.93,2557.45,-5196.978000000001,337.44549999999913,2380.2454999999995
1759751906.8114889,-199.53,-1579.43,2512.93,-36.06,62.5,37.03,-163.47,-1516.93,2549.96,-5216.208000000001,337.44549999999913,2372.7554999999998
1759751906.870367,-207.95,-1577.02,2509.3,-37.26,62.5,37.27,-170.69,-1514.52,2546.57,-5223.428000000001,339.8554999999992,2369.3655
1759751906.932024,-215.16,-1573.42,2511.23,-36.06,62.5,37.27,-179.1,-1510.92,2548.5,-5231.838000000002,343.4554999999991,2371.2954999999997
1759751907.051366,-222.37,-1571.01,2504.46,-37.26,62.5,37.99,-185.11,-1508.51,2542.45,-5237.848000000001,345.8654999999992,2365.2454999999995
1759751907.1120334,-229.58,-1571.01,2501.8,-37.26,62.5,37.03,-192.32000000000002,-1508.51,2538.8300000000004,-5245.058000000001,345.8654999999992,2361.6255
1759751907.1720977,-234.39,-1569.81,2505.18,-38.46,62.5,37.51,-195.92999999999998,-1507.31,2542.69,-5248.6680000000015,347.06549999999925,2365.4855
1759751907.2922082,-241.6,-1567.41,2504.22,-37.26,62.5,35.82,-204.34,-1504.91,2540.04,-5257.078000000001,349.4654999999991,2362.8354999999997
1759751907.3514738,-246.41,-1567.41,2499.86,-37.26,62.5,37.03,-209.15,-1504.91,2536.8900000000003,-5261.888000000001,349.4654999999991,2359.6855
1759751907.412161,-252.42,-1566.21,2495.26,-36.06,62.5,38.24,-216.35999999999999,-1503.71,2533.5,-5269.098000000001,350.66549999999916,2356.2954999999997
1759751907.472496,-258.43,-1563.8,2498.41,-38.46,62.5,38.48,-219.97,-1501.3,2536.89,-5272.708000000001,353.07549999999924,2359.6854999999996
1759751907.5922391,-262.04,-1563.8,2496.47,-37.26,62.5,36.54,-224.78000000000003,-1501.3,2533.0099999999998,-5277.518000000001,353.07549999999924,2355.8054999999995
1759751907.6516511,-266.84,-1562.6,2494.54,-37.26,62.5,38.24,-229.57999999999998,-1500.1,2532.7799999999997,-5282.318000000001,354.2754999999993,2355.5754999999995
1759751907.7118468,-271.65,-1562.6,2495.02,-37.26,62.5,37.99,-234.39,-1500.1,2533.0099999999998,-5287.1280000000015,354.2754999999993,2355.8054999999995
1759751907.7719228,-276.46,-1560.2,2492.84,-37.26,63.71,37.03,-239.2,-1496.49,2529.8700000000003,-5291.938000000001,357.8854999999992,2352.6655
1759751907.950953,-280.07,-1560.2,2488.49,-38.46,62.5,36.54,-241.60999999999999,-1497.7,2525.0299999999997,-5294.348000000001,356.67549999999915,2347.8254999999995
1759751907.951953,-283.67,-1558.99,2487.52,-36.06,62.5,37.75,-247.61,-1496.49,2525.27,-5300.348000000001,357.8854999999992,2348.0654999999997
1759751908.0116751,-286.08,-1557.79,2494.29,-36.06,62.5,38.48,-250.01999999999998,-1495.29,2532.77,-5302.758000000002,359.08549999999923,2355.5654999999997
1759751908.1318297,-290.88,-1557.79,2487.52,-37.26,62.5,37.51,-253.62,-1495.29,2525.03,-5306.358000000001,359.08549999999923,2347.8255
1759751908.1911216,-294.49,-1556.59,2487.28,-36.06,61.3,36.54,-258.43,-1495.29,2523.82,-5311.1680000000015,359.08549999999923,2346.6155
1759751908.2518137,-296.89,-1555.39,2489.7,-37.26,61.3,38.96,-259.63,-1494.0900000000001,2528.66,-5312.368000000001,360.28549999999905,2351.4554999999996
1759751908.3109772,-300.5,-1554.19,2488.49,-36.06,62.5,37.75,-264.44,-1491.69,2526.24,-5317.178000000001,362.68549999999914,2349.0354999999995
1759751908.4308877,-302.9,-1555.39,2484.37,-37.26,62.5,38.24,-265.64,-1492.89,2522.6099999999997,-5318.3780000000015,361.4854999999991,2345.4054999999994
1759751908.4922907,-305.31,-1552.98,2484.86,-37.26,62.5,37.75,-268.05,-1490.48,2522.61,-5320.788000000001,363.8954999999992,2345.4055
1759751908.5509212,-308.91,-1552.98,2482.68,-37.26,63.71,38.96,-271.65000000000003,-1489.27,2521.64,-5324.388000000001,365.1054999999992,2344.4354999999996
1759751908.6716073,-312.52,-1552.98,2485.1,-38.46,62.5,38.96,-274.06,-1490.48,2524.06,-5326.798000000002,363.8954999999992,2346.8554999999997
1759751908.7318356,-314.92,-1551.78,2480.26,-37.26,62.5,36.54,-277.66,-1489.28,2516.8,-5330.398000000001,365.0954999999992,2339.5955
1759751908.8517883,-316.13,-1550.58,2480.74,-36.06,62.5,37.51,-280.07,-1488.08,2518.25,-5332.808000000001,366.29549999999927,2341.0454999999997
1759751908.8532941,-318.53,-1549.38,2478.56,-37.26,62.5,37.75,-281.27,-1486.88,2516.31,-5334.008000000002,367.4954999999991,2339.1054999999997
1759751908.9723618,-320.93,-1550.58,2478.32,-38.46,62.5,38.24,-282.47,-1488.08,2516.56,-5335.208000000001,366.29549999999927,2339.3554999999997
1759751909.0311413,-324.54,-1548.18,2482.19,-38.46,61.3,38.48,-286.08000000000004,-1486.88,2520.67,-5338.818000000001,367.4954999999991,2343.4655
1759751909.091992,-324.54,-1546.97,2481.23,-37.26,63.71,37.51,-287.28000000000003,-1483.26,2518.7400000000002,-5340.018000000001,371.1154999999992,2341.5355
1759751909.269752,-326.94,-1549.38,2476.39,-36.06,63.71,37.51,-290.88,-1485.67,2513.9,-5343.618000000001,368.7054999999991,2336.6955
1759751909.271753,-329.35,-1546.97,2477.11,-36.06,62.5,37.51,-293.29,-1484.47,2514.6200000000003,-5346.028000000001,369.90549999999917,2337.4155
1759751909.3317952,-330.55,-1545.77,2475.42,-37.26,63.71,36.78,-293.29,-1482.06,2512.2000000000003,-5346.028000000001,372.31549999999925,2334.9955
1759751909.3913047,-332.95,-1545.77,2475.18,-37.26,62.5,36.78,-295.69,-1483.27,2511.96,-5348.428000000001,371.1054999999992,2334.7554999999998
1759751909.5116196,-334.16,-1544.57,2476.39,-36.06,62.5,38.24,-298.1,-1482.07,2514.6299999999997,-5350.838000000002,372.30549999999926,2337.4254999999994
1759751909.5718267,-336.56,-1544.57,2473.72,-37.26,62.5,37.27,-299.3,-1482.07,2510.99,-5352.038000000001,372.30549999999926,2333.7854999999995
1759751909.630978,-337.76,-1544.57,2473.0,-37.26,62.5,38.24,-300.5,-1482.07,2511.24,-5353.238000000001,372.30549999999926,2334.0354999999995
1759751909.7522752,-340.17,-1543.37,2479.05,-37.26,61.3,37.27,-302.91,-1482.07,2516.32,-5355.648000000001,372.30549999999926,2339.1155
1759751909.8120654,-342.57,-1543.37,2471.3,-37.26,62.5,38.48,-305.31,-1480.87,2509.78,-5358.048000000002,373.5054999999993,2332.5755
1759751909.871674,-342.57,-1543.37,2471.79,-36.06,62.5,36.06,-306.51,-1480.87,2507.85,-5359.248000000001,373.5054999999993,2330.6454999999996
1759751909.9323664,-346.18,-1542.17,2470.58,-36.06,62.5,35.33,-310.12,-1479.67,2505.91,-5362.858000000001,374.7054999999991,2328.7054999999996
1759751910.0522606,-347.38,-1540.96,2469.13,-37.26,63.71,36.78,-310.12,-1477.25,2505.9100000000003,-5362.858000000001,377.1254999999992,2328.7055
1759751910.112109,-347.38,-1539.76,2467.92,-37.26,62.5,37.51,-310.12,-1477.26,2505.4300000000003,-5362.858000000001,377.1154999999992,2328.2255
1759751910.1722803,-348.58,-1540.96,2471.3,-37.26,62.5,37.03,-311.32,-1478.46,2508.3300000000004,-5364.058000000001,375.91549999999916,2331.1255
1759751910.2915483,-350.98,-1539.76,2464.77,-36.06,61.3,36.78,-314.92,-1478.46,2501.55,-5367.658000000001,375.91549999999916,2324.3455
1759751910.352568,-352.19,-1537.36,2465.74,-37.26,62.5,36.78,-314.93,-1474.86,2502.52,-5367.6680000000015,379.5154999999993,2325.3154999999997
1759751910.4117427,-354.59,-1538.56,2466.22,-37.26,62.5,37.51,-317.33,-1476.06,2503.73,-5370.068000000001,378.31549999999925,2326.5254999999997
1759751910.4707596,-354.59,-1537.36,2463.8,-36.06,62.5,37.51,-318.53,-1474.86,2501.3100000000004,-5371.268000000001,379.5154999999993,2324.1055
1759751910.5920987,-355.79,-1537.36,2464.77,-38.46,62.5,37.99,-317.33000000000004,-1474.86,2502.7599999999998,-5370.068000000001,379.5154999999993,2325.5554999999995
1759751910.6517503,-358.2,-1537.36,2463.56,-38.46,62.5,37.75,-319.74,-1474.86,2501.31,-5372.478000000001,379.5154999999993,2324.1054999999997
1759751910.7114294,-359.4,-1536.16,2462.59,-37.26,63.71,39.2,-322.14,-1472.45,2501.79,-5374.8780000000015,381.92549999999915,2324.5854999999997
1759751910.8324997,-360.6,-1536.16,2465.25,-37.26,62.5,37.75,-323.34000000000003,-1473.66,2503.0,-5376.078000000001,380.7154999999991,2325.7954999999997
1759751910.8925767,-361.8,-1536.16,2462.59,-37.26,62.5,37.27,-324.54,-1473.66,2499.86,-5377.278000000001,380.7154999999991,2322.6555
1759751910.951197,-363.0,-1534.95,2461.87,-37.26,62.5,38.72,-325.74,-1472.45,2500.5899999999997,-5378.478000000001,381.92549999999915,2323.3854999999994
1759751911.0116818,-363.0,-1536.16,2462.11,-38.46,61.3,36.78,-324.54,-1474.8600000000001,2498.8900000000003,-5377.278000000001,379.51549999999907,2321.6855
1759751911.131842,-365.41,-1533.75,2464.77,-37.26,62.5,37.99,-328.15000000000003,-1471.25,2502.7599999999998,-5380.888000000001,383.1254999999992,2325.5554999999995
1759751911.1915903,-366.61,-1534.95,2460.66,-38.46,62.5,37.27,-328.15000000000003,-1472.45,2497.93,-5380.888000000001,381.92549999999915,2320.7254999999996
1759751911.251832,-366.61,-1533.75,2458.72,-37.26,61.3,38.24,-329.35,-1472.45,2496.9599999999996,-5382.088000000002,381.92549999999915,2319.7554999999993
1759751911.3721914,-367.81,-1534.95,2458.48,-37.26,62.5,37.99,-330.55,-1472.45,2496.47,-5383.288000000001,381.92549999999915,2319.2654999999995
1759751911.432056,-371.42,-1533.75,2458.48,-38.46,61.3,37.99,-332.96000000000004,-1472.45,2496.47,-5385.698000000001,381.92549999999915,2319.2654999999995
1759751911.5518022,-370.22,-1532.55,2457.75,-38.46,63.71,37.03,-331.76000000000005,-1468.84,2494.78,-5384.498000000001,385.5354999999993,2317.5755
1759751911.552799,-370.22,-1532.55,2460.41,-37.26,61.3,37.99,-332.96000000000004,-1471.25,2498.3999999999996,-5385.698000000001,383.1254999999992,2321.1954999999994
1759751911.7306812,-372.62,-1532.55,2463.56,-37.26,61.3,37.75,-335.36,-1471.25,2501.31,-5388.098000000001,383.1254999999992,2324.1054999999997
1759751911.7316797,-373.82,-1532.55,2459.93,-37.26,61.3,39.69,-336.56,-1471.25,2499.62,-5389.298000000002,383.1254999999992,2322.4154999999996
1759751911.7921536,-373.82,-1530.15,2457.75,-37.26,62.5,37.75,-336.56,-1467.65,2495.5,-5389.298000000002,386.7254999999991,2318.2954999999997
1759751911.911942,-376.23,-1531.35,2462.83,-37.26,61.3,37.99,-338.97,-1470.05,2500.8199999999997,-5391.708000000001,384.32549999999924,2323.6154999999994
1759751911.9716196,-376.23,-1530.15,2455.33,-37.26,61.3,37.99,-338.97,-1468.8500000000001,2493.3199999999997,-5391.708000000001,385.52549999999906,2316.1154999999994
1759751912.0323203,-376.23,-1530.15,2461.14,-37.26,62.5,36.78,-338.97,-1467.65,2497.92,-5391.708000000001,386.7254999999991,2320.7155
1759751912.2109578,-376.23,-1530.15,2456.06,-38.46,62.5,37.51,-337.77000000000004,-1467.65,2493.57,-5390.508000000002,386.7254999999991,2316.3655
1759751912.2119567,-378.63,-1531.35,2452.91,-37.26,62.5,36.78,-341.37,-1468.85,2489.69,-5394.108000000001,385.5254999999993,2312.4855
1759751912.271634,-378.63,-1528.94,2452.67,-36.06,62.5,36.54,-342.57,-1466.44,2489.21,-5395.308000000001,387.93549999999914,2312.0054999999998
1759751912.3311274,-379.83,-1527.74,2456.3,-37.26,62.5,36.3,-342.57,-1465.24,2492.6000000000004,-5395.308000000001,389.1354999999992,2315.3955
1759751912.3915806,-379.83,-1528.94,2453.64,-38.46,61.3,38.48,-341.37,-1467.64,2492.12,-5394.108000000001,386.7354999999991,2314.9154999999996
1759751912.511874,-381.03,-1528.94,2453.88,-36.06,62.5,37.75,-344.96999999999997,-1466.44,2491.63,-5397.708000000001,387.93549999999914,2314.4255
1759751912.571541,-382.24,-1527.74,2445.89,-37.26,62.5,37.75,-344.98,-1465.24,2483.64,-5397.718000000001,389.1354999999992,2306.4354999999996
1759751912.6314306,-383.44,-1527.74,2452.43,-37.26,62.5,37.75,-346.18,-1465.24,2490.18,-5398.9180000000015,389.1354999999992,2312.9754999999996
1759751912.752095,-384.64,-1528.94,2453.88,-37.26,61.3,37.75,-347.38,-1467.64,2491.63,-5400.118000000001,386.7354999999991,2314.4255
1759751912.8116627,-384.64,-1526.54,2453.88,-37.26,62.5,37.99,-347.38,-1464.04,2491.87,-5400.118000000001,390.33549999999923,2314.6654999999996
1759751912.8725536,-384.64,-1525.34,2449.52,-38.46,61.3,38.48,-346.18,-1464.04,2488.0,-5398.9180000000015,390.33549999999923,2310.7954999999997
1759751912.93142,-385.84,-1526.54,2448.56,-37.26,62.5,37.51,-348.58,-1464.04,2486.07,-5401.318000000001,390.33549999999923,2308.8655
1759751913.0522084,-387.04,-1524.14,2450.01,-37.26,62.5,37.75,-349.78000000000003,-1461.64,2487.76,-5402.518000000001,392.7354999999991,2310.5555
1759751913.112202,-387.04,-1526.54,2448.31,-37.26,62.5,37.27,-349.78000000000003,-1464.04,2485.58,-5402.518000000001,390.33549999999923,2308.3754999999996
1759751913.172197,-387.04,-1524.14,2448.8,-37.26,63.71,36.06,-349.78000000000003,-1460.43,2484.86,-5402.518000000001,393.94549999999913,2307.6555
1759751913.2918131,-389.45,-1525.34,2448.07,-37.26,62.5,36.54,-352.19,-1462.84,2484.61,-5404.928000000001,391.5354999999993,2307.4055
1759751913.3524618,-388.25,-1524.14,2446.86,-37.26,62.5,38.96,-350.99,-1461.64,2485.82,-5403.728000000001,392.7354999999991,2308.6155
1759751913.411594,-388.25,-1524.14,2442.26,-37.26,62.5,37.51,-350.99,-1461.64,2479.7700000000004,-5403.728000000001,392.7354999999991,2302.5655
